,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,labels
422,25,4,5635,9,12,2,4,0,4,1,0,9,58,38,0
423,33,4,5677,15,9,0,12,1,4,0,0,0,38,38,0
424,6,4,4152,11,8,4,3,3,4,1,0,0,35,25,0
425,35,4,4511,8,10,2,1,0,4,1,0,0,38,38,0
426,17,4,4886,11,8,4,4,2,4,1,0,0,48,38,0
427,16,4,4002,11,8,2,14,0,4,1,0,0,58,38,1
428,61,4,3593,11,8,6,8,1,2,0,38,0,38,38,0
429,30,7,3010,9,12,2,8,0,4,1,0,0,38,38,0
430,35,4,1964,5,3,6,8,1,4,0,0,0,38,38,0
431,35,1,6125,8,10,0,5,1,4,0,0,0,38,38,0
432,17,4,5073,15,9,0,4,1,4,1,0,0,48,38,0
433,33,4,2899,11,8,6,8,4,4,0,0,0,38,38,0
434,32,4,6311,11,8,2,4,0,4,1,0,0,38,38,0
435,5,4,5783,11,8,2,8,3,2,1,0,0,38,38,0
436,19,4,1469,11,8,0,1,4,4,0,0,0,38,38,0
437,12,4,4459,0,5,2,3,0,4,1,65,0,38,38,0
438,37,4,6197,15,9,2,10,5,4,0,0,0,38,38,0
439,15,4,811,5,3,0,8,4,4,0,0,0,38,38,0
440,16,4,1163,7,11,0,7,1,4,0,0,0,40,38,0
441,45,6,357,11,8,2,12,0,4,1,0,0,38,38,0
442,17,1,4191,9,12,2,11,0,4,1,0,0,58,38,0
443,25,4,548,15,9,2,13,0,4,1,0,0,38,38,0
444,5,4,1483,15,9,4,10,3,4,1,0,0,79,38,0
445,42,5,3119,15,9,2,4,0,4,1,89,0,58,38,1
446,35,4,6123,11,8,6,14,1,4,1,0,0,38,38,0
447,19,5,6349,15,9,2,4,0,4,1,0,0,58,40,1
448,4,0,5102,15,9,4,0,3,4,0,0,0,23,38,0
449,32,4,4098,9,12,2,4,0,4,1,0,0,38,38,0
450,22,4,5141,8,10,0,1,4,2,0,0,0,38,38,0
451,6,4,4158,15,9,4,1,1,4,0,0,0,38,38,0
452,21,7,3815,15,9,2,11,0,4,1,77,0,38,38,1
453,15,4,4869,11,8,0,1,3,4,0,0,0,38,38,0
454,17,2,1391,12,13,0,10,1,4,0,0,0,48,38,0
455,59,0,3205,15,9,2,0,0,4,1,0,0,19,38,1
456,36,4,2857,3,1,2,14,0,4,1,0,0,48,38,0
457,32,7,2663,12,13,0,10,1,4,0,0,0,38,38,0
458,20,6,1856,11,8,0,4,4,4,1,0,0,53,38,0
459,22,6,247,11,8,2,5,0,4,1,0,0,48,38,0
460,29,2,3790,9,12,2,10,0,1,1,0,0,38,29,1
461,0,4,2556,1,6,4,6,3,4,1,0,0,14,38,0
462,24,4,2448,9,12,2,10,0,4,1,0,0,66,38,0
463,18,4,6397,11,8,2,3,0,4,1,0,0,38,38,0
464,39,4,4252,15,9,2,3,0,4,1,0,0,43,38,0
465,7,6,936,15,9,4,10,1,1,1,0,0,29,38,1
466,21,4,4189,15,9,0,4,4,4,0,0,0,38,38,0
467,3,4,5128,15,9,4,8,1,4,1,0,0,33,38,0
468,16,4,1958,15,9,4,1,1,4,1,0,0,34,38,0
469,34,4,110,1,6,2,12,0,4,1,58,0,29,38,1
470,43,0,33,0,5,0,0,1,0,0,0,0,9,38,0
471,28,4,589,15,9,2,3,0,4,1,0,30,38,38,1
472,30,4,4001,15,9,6,1,4,4,0,0,0,38,38,0
473,28,2,7005,11,8,2,3,0,2,1,0,0,38,38,1
474,12,4,730,9,12,2,10,0,4,1,0,0,38,38,1
475,20,4,1308,9,12,2,4,5,4,0,0,30,38,38,1
476,21,6,862,11,8,2,3,0,4,1,0,0,38,38,1
477,18,4,2497,11,8,0,12,4,4,0,0,0,38,38,0
478,9,4,2182,9,12,4,8,1,4,1,0,0,38,38,0
479,25,4,6422,8,10,0,1,1,4,0,0,0,33,38,0
480,24,4,500,8,10,0,12,3,4,1,0,0,48,38,0
481,37,4,1549,15,9,0,4,1,4,0,0,0,38,38,0
482,5,4,1295,15,9,2,4,0,4,1,0,0,43,38,0
483,17,4,255,11,8,4,6,1,4,1,0,0,58,38,0
484,6,4,6132,9,12,4,12,3,2,0,0,0,24,38,0
485,37,4,5869,13,0,2,5,0,4,1,0,0,58,38,0
486,49,0,2050,9,12,2,0,0,4,1,0,0,5,38,0
487,19,6,1027,15,9,2,8,5,4,0,0,0,38,38,0
488,28,1,3634,15,9,4,1,3,4,1,0,0,38,38,0
489,34,4,5106,11,8,2,3,0,4,1,0,0,43,38,1
490,20,4,2088,11,8,4,3,4,4,1,0,0,38,38,0
491,9,4,4873,0,5,4,3,1,4,1,0,0,53,32,0
492,31,6,2852,12,13,6,4,4,4,0,0,0,38,0,1
493,23,4,4717,9,12,3,8,1,3,1,0,0,38,25,0
494,18,2,793,11,8,0,5,3,1,1,0,0,54,38,0
495,10,4,4613,1,6,4,6,2,2,1,0,0,38,38,0
496,2,4,3422,15,9,4,6,3,4,1,0,0,9,38,0
497,19,4,2357,15,9,0,3,4,4,1,0,0,38,38,0
498,13,4,1449,7,11,2,3,0,4,1,0,0,38,38,0
499,39,4,6186,12,13,2,1,0,4,1,0,0,71,38,1
500,16,4,27,7,11,0,10,4,4,0,0,0,30,38,0
501,23,4,4703,9,12,3,14,3,3,1,0,0,43,0,0
502,43,4,3831,4,2,2,12,0,4,1,0,0,38,0,1
503,43,4,2433,9,12,2,12,0,4,1,0,0,38,38,1
504,19,2,5469,9,12,4,11,1,2,1,0,0,38,38,0
505,7,4,4624,15,9,4,12,1,4,0,0,0,23,38,0
506,39,4,4334,15,9,5,13,4,2,0,0,0,36,38,0
507,23,4,1784,9,12,2,4,0,4,1,0,0,58,38,0
508,14,7,1559,7,11,5,8,4,2,0,0,0,38,38,0
509,8,4,6321,6,4,2,7,0,4,1,0,0,43,38,0
510,18,4,1419,12,13,2,12,0,4,1,0,0,38,18,0
511,5,2,2139,11,8,4,6,2,4,1,0,0,48,38,0
512,6,4,2056,15,9,4,1,1,4,0,0,24,38,38,0
513,20,2,7015,9,12,2,10,5,4,0,0,0,48,38,1
514,20,7,2178,15,9,5,1,1,4,1,0,0,38,38,0
515,4,4,6499,6,4,4,7,1,4,1,0,0,46,25,0
516,18,4,3697,9,12,4,12,1,4,1,0,0,48,38,0
517,10,4,6368,11,8,2,14,0,2,1,0,0,58,38,0
518,3,4,634,15,9,4,6,3,4,1,0,0,19,38,0
519,4,4,1779,15,9,4,6,3,4,1,0,0,38,38,0
520,20,4,6397,11,8,2,3,0,4,1,0,0,38,38,0
521,6,4,1745,9,12,4,4,3,4,0,0,0,58,38,0
522,24,4,4899,7,11,0,1,4,4,0,0,0,36,38,0
523,14,4,5460,9,12,4,4,1,4,1,0,26,36,38,0
524,18,4,5977,15,9,5,1,1,2,1,0,0,38,38,0
525,23,7,3644,8,10,2,7,0,4,1,0,0,36,38,1
526,3,4,1752,15,9,4,6,3,4,1,0,0,38,38,0
527,51,6,4197,15,9,0,14,1,4,0,0,0,19,38,0
528,33,4,4321,12,13,2,7,0,4,1,0,0,29,38,0
529,25,2,4553,14,14,2,4,0,4,1,0,0,53,38,1
530,63,0,1056,11,8,2,0,0,4,1,0,0,24,38,0
531,2,4,3976,15,9,4,8,2,4,0,0,0,24,38,0
532,35,4,1750,11,8,0,1,1,4,0,0,0,38,38,0
533,0,4,3157,1,6,4,8,3,4,1,0,0,11,38,0
534,2,1,5481,15,9,4,6,3,4,1,0,0,19,9,0
535,1,4,7,5,3,4,8,2,1,0,0,0,38,29,0
536,6,4,5221,11,8,4,7,3,1,1,0,0,38,29,0
537,45,0,3507,0,5,6,0,1,4,0,0,0,29,38,0
538,15,4,2059,9,12,2,4,0,4,1,0,0,43,38,1
539,15,4,1774,11,8,0,8,4,4,0,0,0,71,38,0
540,6,4,4060,9,12,4,1,1,4,0,0,0,38,38,0
541,58,6,162,11,8,2,5,0,4,1,47,0,38,38,0
542,35,4,2785,9,12,2,4,0,4,1,0,32,38,38,1
543,8,6,663,15,9,4,5,3,4,0,0,0,48,38,0
544,10,4,641,8,10,5,1,4,4,0,0,0,38,38,0
545,23,6,1188,11,8,0,4,1,2,1,0,0,48,38,0
546,53,4,1030,11,8,6,1,4,4,0,0,0,4,38,0
547,30,5,5216,9,12,2,12,0,4,1,0,0,38,38,1
548,6,4,302,9,12,4,12,1,4,1,0,0,48,38,0
549,20,7,6455,9,12,2,10,0,4,1,0,0,34,38,1
550,2,4,5348,11,8,4,3,1,4,1,0,0,43,38,0
551,37,2,5193,9,12,4,10,1,4,1,0,0,48,38,0
552,43,4,3540,11,8,2,14,0,4,1,0,0,27,38,0
553,14,0,965,9,12,2,0,5,4,0,0,33,19,38,1
554,29,1,1279,14,14,2,10,0,4,1,89,0,48,38,1
555,41,6,5119,11,8,2,5,0,4,1,0,0,67,38,0
556,27,4,5422,11,8,0,1,1,4,0,0,0,38,38,0
557,46,0,5353,14,14,2,0,0,4,1,0,0,29,38,1
558,8,4,1537,7,11,2,1,5,1,0,0,0,35,18,1
559,31,4,4727,9,12,2,6,0,4,1,0,0,38,38,0
560,43,4,2766,14,14,2,10,0,4,1,0,0,66,11,1
561,6,4,5131,15,9,4,8,1,4,1,0,0,19,38,0
562,3,4,4471,2,7,4,12,1,4,0,0,0,53,38,0
563,12,4,6586,11,8,0,1,1,4,0,0,0,38,38,0
564,6,0,202,7,11,2,0,0,4,1,0,0,19,38,0
565,2,6,4468,15,9,4,8,3,4,0,0,0,21,38,0
566,61,0,79,11,8,2,0,0,4,1,23,0,30,38,0
567,16,6,2080,11,8,2,12,0,4,1,0,0,64,38,0
568,6,4,1301,9,12,4,10,3,4,0,0,50,38,38,1
569,15,4,2915,11,8,2,13,0,4,1,0,0,58,38,1
570,8,4,5245,15,9,0,13,3,4,0,0,0,38,38,0
571,5,4,5439,9,12,4,4,3,4,0,0,0,6,38,0
572,11,4,2761,11,8,4,6,3,4,1,0,0,29,38,0
573,15,4,3677,15,9,2,12,0,4,1,0,0,38,38,1
574,25,4,6893,6,4,2,3,0,4,1,0,0,38,25,0
575,38,7,1838,10,15,2,10,0,1,1,0,0,38,18,1
576,29,4,5129,11,8,2,3,0,4,1,0,0,38,38,1
577,59,4,5290,4,2,4,6,1,4,1,0,0,19,38,0
578,19,4,5237,11,8,5,12,4,2,0,0,0,16,38,0
579,9,2,2977,9,12,2,1,0,4,1,0,0,39,38,0
580,2,2,5937,11,8,4,3,2,2,0,0,0,38,38,0
581,15,4,426,7,11,2,6,0,4,1,0,0,38,38,0
582,38,4,6584,12,13,2,4,0,4,1,0,36,58,38,1
583,14,4,1931,11,8,4,8,1,4,1,0,0,38,38,0
584,12,4,3400,15,9,4,4,1,4,1,0,0,43,38,0
585,12,4,367,11,8,2,10,0,4,1,0,0,38,38,0
586,13,4,3863,15,9,0,10,1,4,0,73,0,38,9,0
587,39,4,5126,11,8,4,1,1,4,0,0,0,36,38,0
588,38,4,1842,0,5,2,3,0,2,1,0,0,38,38,1
589,21,6,1468,15,9,2,7,0,4,1,77,0,38,38,1
590,19,4,4232,12,13,2,10,5,4,0,0,0,48,38,1
591,4,4,6719,15,9,4,1,3,4,0,0,0,38,38,0
592,35,6,404,14,14,2,10,0,4,1,0,0,66,38,1
593,49,0,1075,11,8,6,0,4,4,0,0,0,38,38,0
594,11,4,5689,15,9,4,4,1,4,0,0,0,33,38,0
595,10,4,2177,11,8,4,6,3,4,1,0,0,38,38,0
596,16,4,4506,11,8,4,3,1,4,1,0,4,38,38,0
597,18,4,4920,9,12,2,12,0,4,1,0,0,38,38,0
598,34,4,1330,11,8,4,8,1,2,1,0,0,38,14,0
599,10,4,4373,7,11,2,4,0,4,1,0,0,53,38,0
600,25,4,4267,8,10,0,8,4,4,0,0,0,30,38,0
601,46,2,377,11,8,2,4,0,4,1,0,0,53,38,0
602,35,4,4866,11,8,2,12,0,2,1,0,53,38,38,0
603,26,4,3796,11,8,5,14,4,4,0,0,0,42,38,0
604,9,4,3111,11,8,2,13,0,4,1,0,0,38,38,0
605,18,1,4434,4,2,4,3,1,4,1,0,0,38,25,0
606,1,6,664,1,6,4,8,3,4,0,0,0,3,38,0
607,12,4,6615,5,3,2,8,5,4,0,0,0,38,25,0
608,45,4,1129,11,8,4,3,1,4,1,0,0,38,38,0
609,29,4,5655,7,11,6,1,4,4,0,0,0,38,38,0
610,55,6,533,10,15,2,10,0,4,1,0,54,24,38,1
611,8,4,2168,12,13,4,12,1,4,1,0,0,19,38,0
612,7,4,4473,15,9,4,12,3,4,0,66,0,29,38,0
613,26,4,3200,15,9,0,1,1,4,0,0,0,42,38,0
614,2,4,358,15,9,4,8,3,4,0,0,0,14,38,0
615,0,4,1453,1,6,4,8,3,2,1,0,0,16,38,0
616,9,4,1091,15,9,2,14,0,4,1,74,0,53,38,1
617,26,4,5215,15,9,2,12,0,0,1,0,0,38,38,0
618,44,1,2796,15,9,2,4,0,4,1,0,0,38,38,1
619,2,4,2232,15,9,4,1,3,4,0,0,0,9,38,0
620,11,4,4657,11,8,2,4,0,4,1,0,0,48,38,0
621,11,4,6732,4,2,4,3,2,4,1,0,0,38,25,0
622,9,2,4835,9,12,4,10,3,2,1,0,0,36,9,0
623,35,6,1281,15,9,4,10,3,4,0,0,0,33,38,0
624,8,4,2365,0,5,4,9,3,4,0,0,0,23,38,0
625,26,4,4032,15,9,2,12,0,4,1,77,0,38,38,1
626,5,4,5004,11,8,4,1,3,2,0,0,0,36,38,0
627,14,4,4816,11,8,4,12,2,4,1,0,0,46,38,0
628,32,4,2953,15,9,0,6,4,2,0,0,0,38,38,0
629,11,4,955,9,12,2,13,0,4,1,0,0,38,38,1
630,56,6,2064,11,8,4,8,1,4,0,0,0,34,38,0
631,15,4,2004,15,9,2,10,0,4,1,0,0,36,38,1
632,27,4,1897,6,4,2,7,0,2,1,0,0,38,38,0
633,25,2,444,9,12,0,14,1,4,1,0,0,31,38,0
634,7,4,5801,9,12,4,1,2,1,0,0,0,38,35,0
635,23,4,4318,11,8,0,3,1,4,1,0,0,38,38,0
636,36,2,4000,12,13,2,1,0,4,1,0,0,36,38,1
637,5,6,4218,11,8,4,3,2,4,1,0,0,19,38,0
638,25,6,4123,15,9,4,10,1,4,1,0,0,38,38,0
639,35,4,489,11,8,2,7,0,4,1,0,0,38,38,0
640,3,0,5043,2,7,4,0,1,2,0,0,0,33,38,0
641,16,4,1297,2,7,2,11,0,4,1,0,0,38,38,0
642,25,4,3258,12,13,4,10,1,4,0,0,0,38,38,0
643,30,4,5592,15,9,4,8,3,4,1,0,0,38,38,0
644,6,1,6408,15,9,2,1,2,4,0,0,0,38,38,0
645,9,4,3835,11,8,4,6,1,4,1,0,0,38,38,0
646,27,6,57,7,11,2,8,5,4,0,0,0,80,38,0
647,21,4,6228,15,9,2,8,5,2,0,0,0,38,38,0
648,7,7,326,15,9,4,1,3,4,1,0,0,11,38,0
649,3,4,6143,11,8,4,12,3,4,0,0,0,29,38,0
650,59,1,43,12,13,6,10,1,4,0,0,0,14,38,0
651,44,0,693,2,7,4,0,1,2,1,0,0,50,38,0
652,19,4,4700,11,8,0,6,4,4,0,0,0,35,38,0
653,18,4,4006,11,8,5,1,4,4,0,0,0,30,38,0
654,43,4,2290,11,8,4,6,1,4,1,0,0,38,38,0
655,17,4,4623,11,8,0,12,1,4,0,0,15,38,38,0
656,31,4,6733,15,9,5,12,4,2,0,0,0,33,38,0
657,24,1,4032,11,8,4,1,3,4,1,0,0,38,38,0
658,13,4,1685,9,12,4,4,1,4,1,95,0,58,38,1
659,17,4,4509,8,10,2,10,0,4,1,74,0,43,38,1
660,18,4,5435,15,9,2,10,0,4,1,77,0,36,38,1
661,37,2,2057,8,10,2,11,0,4,1,0,0,36,38,1
662,6,4,2054,11,8,4,6,3,2,0,0,0,15,38,0
663,5,4,6163,15,9,4,12,1,4,0,0,0,38,38,0
664,27,2,2199,12,13,2,10,0,4,1,89,0,33,38,1
665,44,4,1369,9,12,2,10,0,4,1,0,0,38,38,0
666,49,6,5991,8,10,2,10,0,4,1,0,0,48,38,0
667,30,4,2230,9,12,0,4,1,4,1,0,50,38,38,1
668,25,4,6760,11,8,0,6,4,2,0,0,0,38,38,0
669,63,4,5427,8,10,2,3,0,4,1,0,0,23,38,0
670,19,4,195,15,9,0,12,1,4,0,43,0,43,38,0
671,18,2,6003,11,8,2,11,0,2,1,74,0,33,38,1
672,15,4,4201,15,9,2,3,0,4,1,0,0,38,38,0
673,18,4,4266,12,13,2,4,0,4,1,0,0,43,38,1
674,43,4,5294,12,13,0,10,1,4,0,0,0,48,38,0
675,22,4,3647,1,6,0,12,2,4,0,0,0,38,38,0
676,15,4,5652,15,9,5,13,4,2,0,53,0,38,38,0
677,3,4,3814,15,9,4,13,3,4,0,0,0,38,38,0
678,61,0,2958,12,13,6,0,1,4,0,0,0,14,38,0
679,39,4,4149,5,3,2,4,0,4,1,0,0,38,38,1
680,32,6,6508,14,14,2,10,0,4,1,97,0,33,38,1
681,9,4,4604,15,9,3,3,2,2,0,0,0,33,6,0
682,39,4,4096,0,5,2,8,0,4,1,0,0,33,5,1
683,31,4,3858,15,9,0,6,3,4,1,21,0,38,38,0
684,41,4,6222,9,12,2,7,0,4,1,0,0,38,38,1
685,9,5,725,2,7,2,12,0,3,1,0,0,79,6,0
686,2,4,5305,11,8,4,8,3,2,1,0,0,29,38,0
687,28,4,6350,9,12,2,1,0,1,1,0,0,38,29,0
688,6,4,2405,11,8,4,14,4,4,1,0,0,48,38,0
689,30,0,1492,11,8,2,0,0,4,1,67,0,29,2,1
690,31,4,5016,8,10,0,8,1,4,0,0,0,38,0,0
691,14,4,6227,7,11,0,12,4,4,0,0,3,43,38,0
692,17,6,4203,9,12,2,3,0,1,1,89,0,66,34,1
693,10,2,2251,9,12,4,10,1,4,1,0,0,33,38,0
694,14,4,3350,11,8,4,8,3,4,0,0,0,36,38,0
695,4,4,3933,1,6,4,5,4,4,1,0,0,38,38,0
696,0,4,3315,0,5,4,8,3,4,0,0,0,13,38,0
697,36,7,777,10,15,2,10,0,4,1,0,0,38,38,0
698,10,4,5577,7,11,2,3,0,4,1,0,0,43,38,1
699,22,4,983,15,9,4,3,1,4,1,0,0,48,38,0
700,37,1,226,11,8,2,1,0,4,1,0,0,38,38,1
701,15,4,682,8,10,2,14,0,4,1,0,0,38,38,0
702,11,6,3615,11,8,2,3,0,4,1,0,0,48,17,0
703,14,1,3059,8,10,4,4,1,4,0,0,0,38,38,0
704,0,4,1852,6,4,4,3,3,4,1,0,0,38,38,0
705,22,0,3459,15,9,0,0,1,4,0,0,0,33,38,0
706,17,4,6425,9,12,4,8,1,4,1,0,0,38,8,0
707,15,4,4653,15,9,0,3,3,4,1,0,0,38,38,1
708,22,4,1149,11,8,4,7,4,2,0,0,0,38,38,0
709,20,7,35,15,9,2,4,0,4,1,0,0,36,38,0
710,27,4,1545,11,8,0,7,4,2,0,0,0,54,38,0
711,15,4,2389,9,12,4,13,1,4,1,0,0,38,38,0
712,18,4,1382,11,8,2,4,0,4,1,67,0,38,38,1
713,7,1,394,9,12,4,10,1,4,0,0,0,29,38,0
714,28,4,578,15,9,0,3,4,4,1,0,0,80,38,0
715,6,4,4923,15,9,4,7,3,4,1,0,0,24,38,0
716,42,4,3084,11,8,2,3,0,4,1,0,0,43,38,0
717,8,4,5094,7,11,4,13,1,4,1,0,0,29,38,0
718,10,4,5418,8,10,4,4,3,4,1,0,0,48,38,0
719,7,4,6769,15,9,4,6,1,4,1,0,0,38,38,0
720,13,6,1623,8,10,2,12,0,4,1,41,0,58,11,0
721,23,6,4390,12,13,2,4,0,4,1,97,0,48,38,1
722,23,4,2459,11,8,2,3,0,4,1,0,0,38,38,1
723,14,4,850,2,7,5,14,4,2,1,0,0,38,38,0
724,37,4,3331,11,8,6,7,4,4,1,4,0,38,38,0
725,22,4,1436,15,9,4,3,4,4,0,0,0,38,38,0
726,3,2,5137,15,9,4,5,3,4,1,0,0,38,38,0
727,20,4,3631,9,12,2,4,0,4,1,0,0,38,38,1
728,21,4,2769,15,9,2,4,0,4,1,0,33,48,38,1
729,23,4,6441,11,8,4,8,1,4,0,0,0,33,38,0
730,43,4,4968,8,10,6,1,1,4,1,0,0,38,38,0
731,21,6,2921,14,14,4,10,1,4,1,0,63,43,38,1
732,37,0,1941,11,8,2,0,0,4,1,0,0,38,38,1
733,20,4,2013,9,12,4,3,1,4,1,0,0,38,38,0
734,10,4,4663,14,14,4,10,1,4,1,0,0,48,38,0
735,36,4,445,11,8,2,9,2,4,0,0,0,38,38,0
736,25,0,6208,12,13,2,0,0,4,1,0,0,48,38,0
737,4,4,2373,15,9,4,12,3,4,0,0,0,7,38,0
738,30,4,3086,12,13,4,10,1,4,0,0,0,33,38,0
739,10,4,320,15,9,4,1,4,2,0,0,0,38,38,0
740,37,4,5764,11,8,3,4,1,4,0,0,0,41,38,0
741,5,4,5300,11,8,2,14,2,4,1,0,0,71,38,0
742,25,4,4646,9,12,2,12,0,4,1,0,32,38,38,1
743,26,4,2540,12,13,2,10,0,4,1,0,0,38,38,1
744,55,0,3388,11,8,2,0,0,4,1,0,0,7,38,0
745,14,4,6579,7,11,4,10,1,1,1,0,0,38,38,0
746,19,4,3304,11,8,2,3,0,4,1,67,0,38,38,1
747,22,4,708,15,9,2,14,0,4,1,0,0,41,38,0
748,38,4,2455,11,8,2,3,0,4,1,0,0,48,38,1
749,28,4,7046,11,8,2,3,0,4,1,0,0,44,38,0
750,42,4,6166,11,8,2,8,0,4,1,0,0,43,5,0
751,31,4,736,9,12,2,12,0,4,1,0,0,43,38,0
752,12,4,2546,8,10,4,4,1,4,1,0,0,38,38,0
753,39,4,175,0,5,2,12,0,4,1,0,0,38,38,0
754,29,4,3308,7,11,2,1,0,1,1,0,0,38,18,0
755,21,4,5741,11,8,2,4,0,4,1,77,0,66,38,1
756,16,4,4672,15,9,0,13,4,4,0,0,0,38,38,0
757,28,5,5810,11,8,2,3,0,4,1,0,0,46,38,0
758,28,0,3860,12,13,2,0,5,4,0,0,0,0,38,0
759,25,4,3317,11,8,2,3,0,4,1,0,0,38,38,0
760,28,1,1289,11,8,2,3,0,4,1,0,0,38,38,1
761,30,4,1820,11,8,2,4,0,4,1,0,0,38,38,0
762,15,4,6095,11,8,2,3,0,4,1,0,0,48,38,0
763,3,0,4262,15,9,4,0,3,4,0,0,0,38,0,0
764,16,4,4342,9,12,5,10,2,2,0,0,0,38,22,0
765,10,2,2572,11,8,4,10,3,2,0,0,0,38,38,0
766,38,4,1365,11,8,2,7,0,4,1,0,0,38,38,0
767,7,4,254,11,8,4,7,4,4,0,0,0,38,38,0
768,17,6,3272,8,10,4,5,1,4,1,0,0,48,38,0
769,24,5,5022,15,9,2,12,0,4,1,0,0,76,38,0
770,46,0,6193,1,6,5,0,1,2,1,0,0,38,38,0
771,26,4,2518,15,9,2,1,5,4,0,56,0,14,38,0
772,17,4,1931,8,10,4,14,3,4,1,0,0,38,38,0
773,17,4,145,12,13,2,10,0,4,1,0,0,53,38,0
774,23,4,5453,15,9,2,3,0,4,1,74,0,48,38,1
775,20,4,5261,15,9,2,8,0,2,1,0,0,29,38,0
776,26,4,4809,9,12,4,4,1,2,0,0,0,48,38,1
777,2,0,2379,15,9,4,0,3,4,1,0,0,38,38,0
778,6,4,5115,11,8,4,7,1,4,1,0,0,38,38,0
779,46,0,5505,12,13,4,0,1,4,0,0,0,2,38,0
780,8,4,3962,9,12,2,10,0,4,1,0,0,38,38,0
781,21,1,6353,14,14,2,10,0,4,1,0,36,48,38,1
782,2,4,5395,15,9,4,1,3,4,0,0,0,9,38,0
783,18,4,3959,11,8,0,1,3,4,0,0,0,38,38,0
784,36,4,5958,6,4,6,12,4,2,0,0,0,24,38,0
785,6,4,2499,15,9,4,4,1,4,1,0,0,43,38,0
786,15,7,5440,12,13,2,10,0,4,1,0,0,48,38,0
787,1,4,4963,11,8,4,8,3,4,0,0,0,29,0,0
788,27,4,2846,15,9,2,1,5,4,0,0,55,5,38,1
789,20,4,6656,7,11,2,10,5,4,0,0,0,12,38,1
790,9,4,6112,9,12,4,4,1,4,0,0,0,38,38,0
791,1,4,1999,1,6,4,8,2,4,1,0,0,19,38,0
792,27,4,2452,14,14,2,10,0,4,1,0,0,48,38,1
793,16,7,5920,10,15,2,10,0,4,1,0,0,48,38,1
794,9,4,740,12,13,4,10,1,4,0,0,0,38,38,0
795,34,6,6691,15,9,0,3,1,4,1,0,0,7,32,1
796,14,4,4607,15,9,2,3,0,4,1,27,0,63,38,0
797,17,4,4707,15,9,4,4,1,4,1,0,0,43,38,0
798,32,4,2466,8,10,2,7,5,4,0,0,0,38,28,0
799,15,4,5488,2,7,2,7,0,4,1,0,0,38,25,0
800,20,2,1300,9,12,0,10,4,4,0,0,0,53,38,0
801,3,6,4140,11,8,0,12,1,4,0,0,0,29,38,0
802,9,4,3454,15,9,4,3,1,4,1,0,0,63,38,0
803,15,4,6645,15,9,4,3,3,4,1,0,0,38,38,0
804,15,4,4392,14,14,2,10,0,4,1,0,36,58,38,1
805,33,4,6996,9,12,2,13,0,4,1,0,0,19,38,1
806,11,4,2100,9,12,2,4,0,4,1,0,0,53,38,0
807,52,0,84,11,8,2,0,0,4,1,0,0,58,38,1
808,4,4,4346,11,8,4,12,3,4,1,0,0,42,38,0
809,36,4,5412,11,8,2,3,0,4,1,0,0,38,8,0
810,11,4,225,8,10,2,7,0,4,1,0,0,38,38,0
811,19,4,493,11,8,2,4,0,4,1,0,0,38,38,0
812,29,7,1542,11,8,5,1,4,4,0,0,0,36,38,0
813,15,2,397,9,12,0,10,1,4,1,0,0,38,38,0
814,10,4,5474,11,8,4,7,1,4,0,0,0,38,38,0
815,11,2,251,14,14,2,10,0,4,1,0,0,38,38,0
816,17,4,397,15,9,2,4,0,4,1,0,0,43,38,0
817,70,4,1660,12,13,4,4,3,4,0,0,0,38,38,0
818,45,4,3703,9,12,2,10,0,4,1,0,0,48,38,1
819,25,4,3511,8,10,2,14,0,4,1,0,0,46,38,0
820,24,4,4774,11,8,2,4,0,4,1,0,0,38,38,1
821,4,4,3383,15,9,4,6,1,4,1,0,0,19,38,0
822,12,4,488,9,12,4,10,1,4,1,0,0,48,38,0
823,2,4,3562,15,9,4,1,3,2,0,0,0,19,38,0
824,15,4,6550,9,12,4,4,1,4,0,0,0,38,38,0
825,19,7,2463,15,9,0,14,1,4,1,0,0,58,38,0
826,9,4,1583,8,10,2,3,0,4,1,0,0,63,38,1
827,12,6,6773,11,8,4,12,1,4,1,0,0,38,38,0
828,30,4,252,11,8,2,5,0,4,1,0,0,38,38,0
829,21,4,5296,9,12,2,12,0,4,1,0,0,66,38,1
830,22,6,4037,11,8,2,12,0,4,1,0,0,66,38,0
831,19,4,803,11,8,0,3,1,4,1,0,0,53,38,0
832,34,4,6130,11,8,2,1,0,4,1,0,0,38,38,0
833,42,5,5478,11,8,0,4,1,4,1,0,0,58,38,0
834,28,4,4386,5,3,0,7,1,4,1,0,0,46,38,0
835,37,6,935,14,14,2,10,0,4,1,0,0,29,38,1
836,32,5,6862,15,9,2,12,0,4,1,0,0,48,38,1
837,2,0,6879,15,9,4,0,3,4,0,0,0,14,38,0
838,5,4,6920,3,1,4,3,1,4,1,0,0,38,13,0
839,10,5,5099,11,8,5,1,1,4,1,0,0,36,38,0
840,12,4,5853,2,7,4,13,1,4,1,0,0,38,38,0
841,29,4,2510,9,12,2,3,0,4,1,0,0,38,38,1
842,1,4,526,15,9,4,8,3,4,1,0,0,7,38,0
843,31,4,5129,15,9,2,12,0,4,1,40,0,38,38,1
844,44,2,1653,11,8,2,8,0,4,1,0,0,38,38,0
845,47,4,2914,3,1,2,14,0,4,1,0,0,51,0,0
